season,week,celebrity_name,v_predicted_share,judge_avg_score,mu_base,sigma,sampled_val
10,Week_4,Evan Lysacek,0.09446063421278546,8.666666666666666,0.003355020088859444,0.4945737192532115,-0.12092330400912113
10,Week_4,Pamela Anderson,0.10279030670586824,7.833333333333333,-0.02791983758647146,0.11675933152501052,-0.03641542671214986
10,Week_4,Nicole Scherzinger,0.11032819180588993,8.333333333333334,-0.015683443866282485,0.24208138157113704,0.03435300313362315
10,Week_4,Erin Andrews,0.08461783958961282,6.5,0.01689411908404682,0.36974202101236636,-0.23096136830706737
10,Week_4,Kate Gosselin,0.09576950179423212,5.333333333333333,0.018217141508907585,0.363121283625556,-0.10716220112970111
10,Week_4,Jake Pavelka,0.1658350139388695,6.333333333333333,0.01750715897927989,0.36759592761452753,0.44188691964102494
10,Week_5,Niecy Nash,0.0931024738932679,6.0,-0.009007332208448902,0.28746282453124317,-0.043481251023789115
10,Week_5,Chad Ochocinco,0.28343031948824765,6.0,0.006080889043533444,0.4749124771578435,1.069784298935602
10,Week_5,Evan Lysacek,0.14615668564266435,9.0,0.003355020088859444,0.4945737192532115,0.4074972282015155
10,Week_5,Pamela Anderson,0.0912571250683091,7.0,-0.02791983758647146,0.11675933152501052,-0.06350093502948416
10,Week_5,Nicole Scherzinger,0.09314845569234464,9.666666666666666,-0.015683443866282485,0.24208138157113704,-0.042987489192766126
10,Week_5,Erin Andrews,0.07859244855295502,7.333333333333333,0.01689411908404682,0.36974202101236636,-0.21290638695430894
10,Week_5,Kate Gosselin,0.11628075474371469,5.0,0.018217141508907585,0.363121283625556,0.1788255590294862
10,Week_5,Jake Pavelka,0.09803173691849652,7.666666666666667,0.01750715897927989,0.36759592761452753,0.008109264966702823
10,Week_6,Niecy Nash,0.13674475261172805,8.6666,-0.009007332208448902,0.28746282453124317,-0.03245796653531124
10,Week_6,Chad Ochocinco,0.22599630567736792,10.3333,0.006080889043533444,0.4749124771578435,0.4699446176034905
10,Week_6,Evan Lysacek,0.10638828148248806,9.0,0.003355020088859444,0.4945737192532115,-0.2834786005755707
10,Week_6,Pamela Anderson,0.13282855857244869,9.999933333333333,-0.02791983758647146,0.11675933152501052,-0.06151477156103344
